[2026-03-28 14:28:28] [BOINK] [info] [boink_c_api.cc:247] Initializing engine
[2026-03-28 14:28:28] [BOINK] [info] [boink_c_api.cc:251] C API version: (1.0.0)
[2026-03-28 14:28:28] [BOINK] [info] [boink_c_api.cc:255] Engine version: (1.0.0)
[2026-03-28 14:28:28] [BOINK] [info] [boink_c_api.cc:347] Created vehicle mesh with model file: \\?\C:\Desktop\hackathon\KonkursF1\backend\assets\bolids\F1_CAR_06.glb
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:71] Line length: 3239.7217
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(120) vec: [219.058, -0.499, 195.039] dist: 686.00397
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(121) vec: [215.188, -0.499, 198.971] dist: 691.5207
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(122) vec: [211.361, -0.499, 202.929] dist: 697.02704
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(123) vec: [207.533, -0.499, 206.888] dist: 702.53345
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(124) vec: [203.755, -0.499, 210.876] dist: 708.0275
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(125) vec: [199.997, -0.499, 214.877] dist: 713.51636
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(126) vec: [196.273, -0.499, 218.897] dist: 718.99634
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(127) vec: [192.606, -0.499, 222.949] dist: 724.46124
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(128) vec: [188.966, -0.499, 227.016] dist: 729.9186
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(129) vec: [185.419, -0.499, 231.129] dist: 735.35077
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(130) vec: [181.912, -0.499, 235.261] dist: 740.7699
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(131) vec: [178.516, -0.499, 239.443] dist: 746.1573
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(132) vec: [175.218, -0.499, 243.663] dist: 751.5132
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(133) vec: [172.011, -0.499, 247.919] dist: 756.84155
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(134) vec: [169.025, -0.499, 252.249] dist: 762.1017
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(135) vec: [166.194, -0.499, 256.624] dist: 767.31323
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(136) vec: [163.567, -0.499, 261.056] dist: 772.4651
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(137) vec: [161.198, -0.499, 265.552] dist: 777.54694
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(138) vec: [159.136, -0.499, 270.116] dist: 782.55554
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(139) vec: [157.415, -0.499, 274.754] dist: 787.5023
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(140) vec: [156.049, -0.499, 279.473] dist: 792.41437
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(141) vec: [155.034, -0.499, 284.281] dist: 797.329
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(142) vec: [154.351, -0.499, 289.188] dist: 802.2826
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(143) vec: [153.971, -0.499, 294.191] dist: 807.3
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(144) vec: [153.882, -0.499, 299.283] dist: 812.3934
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(145) vec: [154.055, -0.499, 304.440] dist: 817.55304
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(146) vec: [154.435, -0.499, 309.620] dist: 822.74664
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(147) vec: [155.022, -0.499, 314.781] dist: 827.9416
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(148) vec: [155.833, -0.499, 319.875] dist: 833.09973
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(149) vec: [156.853, -0.499, 324.870] dist: 838.198
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(150) vec: [158.168, -0.499, 329.712] dist: 843.2152
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(151) vec: [159.746, -0.499, 334.433] dist: 848.1929
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(152) vec: [161.666, -0.499, 339.047] dist: 853.19
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(153) vec: [163.888, -0.499, 343.604] dist: 858.26013
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(154) vec: [166.375, -0.499, 348.130] dist: 863.42444
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(155) vec: [169.087, -0.499, 352.634] dist: 868.68164
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(156) vec: [171.971, -0.499, 357.120] dist: 874.01495
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(157) vec: [174.979, -0.499, 361.591] dist: 879.40344
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(158) vec: [178.073, -0.499, 366.048] dist: 884.8297
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(159) vec: [181.250, -0.499, 370.489] dist: 890.2896
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(160) vec: [184.482, -0.499, 374.916] dist: 895.7708
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(161) vec: [187.740, -0.499, 379.336] dist: 901.262
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(162) vec: [191.047, -0.499, 383.742] dist: 906.77045
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(163) vec: [194.368, -0.499, 388.142] dist: 912.2838
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(164) vec: [197.715, -0.499, 392.534] dist: 917.8055
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(165) vec: [201.075, -0.499, 396.921] dist: 923.33154
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(166) vec: [204.451, -0.499, 401.302] dist: 928.8625
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(167) vec: [207.836, -0.499, 405.680] dist: 934.3963
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(168) vec: [211.233, -0.499, 410.053] dist: 939.9341
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(169) vec: [214.634, -0.499, 414.426] dist: 945.4729
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(170) vec: [218.045, -0.499, 418.794] dist: 951.0156
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(171) vec: [221.457, -0.499, 423.162] dist: 956.5583
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(172) vec: [224.877, -0.499, 427.528] dist: 962.1044
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(173) vec: [228.299, -0.499, 431.894] dist: 967.651
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(174) vec: [231.723, -0.499, 436.260] dist: 973.1994
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(175) vec: [235.149, -0.499, 440.625] dist: 978.749
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(176) vec: [238.575, -0.499, 444.992] dist: 984.2994
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(177) vec: [242.002, -0.499, 449.361] dist: 989.85223
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(178) vec: [245.429, -0.499, 453.730] dist: 995.40485
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(179) vec: [248.855, -0.499, 458.103] dist: 1000.96
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(180) vec: [252.279, -0.499, 462.478] dist: 1006.5157
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(181) vec: [255.702, -0.499, 466.856] dist: 1012.07275
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(182) vec: [259.121, -0.499, 471.239] dist: 1017.63165
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(183) vec: [262.539, -0.499, 475.623] dist: 1023.1909
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(184) vec: [265.949, -0.499, 480.019] dist: 1028.7539
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(185) vec: [269.358, -0.499, 484.414] dist: 1034.3167
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(186) vec: [272.757, -0.499, 488.823] dist: 1039.8835
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(187) vec: [276.154, -0.499, 493.234] dist: 1045.4513
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(188) vec: [279.538, -0.499, 497.661] dist: 1051.0232
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(189) vec: [282.918, -0.499, 502.093] dist: 1056.5972
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(190) vec: [286.282, -0.499, 506.545] dist: 1062.1771
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(191) vec: [289.640, -0.499, 511.004] dist: 1067.7598
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(192) vec: [292.976, -0.499, 515.494] dist: 1073.3524
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(193) vec: [296.302, -0.499, 519.995] dist: 1078.949
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(194) vec: [299.600, -0.499, 524.535] dist: 1084.5602
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(195) vec: [302.873, -0.499, 529.109] dist: 1090.185
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(196) vec: [306.119, -0.499, 533.722] dist: 1095.8257
[2026-03-28 14:28:29] [BOINK] [trace] [line.cc:76] i=(197) vec: [309.324, -0.499, 538.395] dist: 1101.4923
